id,url,landmark_id,category,supercategory,hierarchical_label,natural_or_human_made,landmark_name
cb29281dd25768dd,https://upload.wikimedia.org/wikipedia/commons/3/36/Trains_de_la_Mure_%28France%29_%284857337739%29.jpg,47877,http://commons.wikimedia.org/wiki/Category:Chemin_de_fer_de_la_Mure,railroad line,rail transportation,human-made,Chemin de fer de la Mure
d92dfafb558da181,http://upload.wikimedia.org/wikipedia/commons/a/a8/Palacio_Presidencial_del_Cerro_Castillo_-_Escritorio_01.jpeg,82704,http://commons.wikimedia.org/wiki/Category:Palacio_de_Cerro_Castillo,official residence,,,Palacio de Cerro Castillo
174b7a396644b3dd,http://upload.wikimedia.org/wikipedia/commons/f/f1/Media%C5%9F_%28Mediasch%2C_Medgyes%29_-_Church_of_Saint_Margaret_-_main_altar.jpg,133271,"http://commons.wikimedia.org/wiki/Category:Saint_Margaret_Church,_Media%C8%99",church building,church,human-made,"Saint Margaret Church, Mediaș"
6cafa4c608db74ee,https://upload.wikimedia.org/wikipedia/commons/8/83/Bushnell_-_IMG_0828.JPG,153742,http://commons.wikimedia.org/wiki/Category:Connecticut_State_Capitol,capitol building,,,Connecticut State Capitol
fdfa619e8f6f6a28,https://upload.wikimedia.org/wikipedia/commons/e/ed/Lake_Rotorua_in_Rotorua_03.jpg,10671,http://commons.wikimedia.org/wiki/Category:Lake_Rotorua,volcanic crater lake,lake,natural,Lake Rotorua
8ccb5fa77871eeb4,https://upload.wikimedia.org/wikipedia/commons/a/a4/Phare_de_Saint-MathieuSDC11522.jpg,66524,http://commons.wikimedia.org/wiki/Category:Saint-Mathieu_lighthouse,lighthouse,lighthouse,human-made,Saint-Mathieu lighthouse
5139995028902fbd,https://upload.wikimedia.org/wikipedia/commons/c/ca/Vista_desde_abajo_M.Solari.JPG,188437,http://commons.wikimedia.org/wiki/Category:Museo_Luis_Alberto_Solari,art museum,museum,human-made,Museo Luis Alberto Solari
695072f215e118fd,https://upload.wikimedia.org/wikipedia/commons/1/1b/Rising_above_the_cloud.jpg,23858,http://commons.wikimedia.org/wiki/Category:Nanda_Devi,mountain,mountain,natural,Nanda Devi
184c87d61d6a26ff,https://upload.wikimedia.org/wikipedia/commons/d/dd/Eylesbarrow_sm5_view_1.JPG,67396,http://commons.wikimedia.org/wiki/Category:Eylesbarrow_mine,mine,mine,human-made,Eylesbarrow mine
65b596e1fe029bb7,https://upload.wikimedia.org/wikipedia/commons/a/a5/Matera%2C_san_pietro_caveoso%2C_esterno_03.jpg,15233,http://commons.wikimedia.org/wiki/Category:San_Pietro_Caveoso_(Matera),church building,church,human-made,San Pietro Caveoso (Matera)
2d877f23ed5d9e82,https://upload.wikimedia.org/wikipedia/commons/7/7d/Marsden_Rock_Bird_Sanctuary_-_geograph.org.uk_-_27889.jpg,124893,http://commons.wikimedia.org/wiki/Category:Marsden_Rock,rock formation,,,Marsden Rock
721ddd43be772c35,https://upload.wikimedia.org/wikipedia/commons/3/33/San_Luca_%28RC%29%2C_1973%2C_pellegrinaggio_al_Santuario_della_Madonna_di_Polsi._%2812%29.jpg,120189,http://commons.wikimedia.org/wiki/Category:Santuario_della_Madonna_di_Polsi,church building,church,human-made,Santuario della Madonna di Polsi
ef20eb528e39d7b9,https://upload.wikimedia.org/wikipedia/commons/2/2b/Ensiklopedi_Indonesia_03a.jpg,51420,http://commons.wikimedia.org/wiki/Category:Monumen_Pers_Nasional,monument,,,Monumen Pers Nasional
9a259fd37a6e7c19,https://upload.wikimedia.org/wikipedia/commons/6/6f/Bourbriac_%2822%29_%C3%89glise_Saint-Briac_14.JPG,54769,http://commons.wikimedia.org/wiki/Category:%C3%89glise_Saint-Briac_de_Bourbriac,church building,church,human-made,Église Saint-Briac de Bourbriac
17a329bccde2f656,https://upload.wikimedia.org/wikipedia/commons/4/4e/La_alcaldesa_-_%E2%80%9CEstamos_actuando_para_restar_el_protagonismo_exagerado_de_los_coches%E2%80%9D_09.jpg,160089,"http://commons.wikimedia.org/wiki/Category:Palacio_Municipal_de_Congresos,_Madrid",convention center,,,"Palacio Municipal de Congresos, Madrid"
d389588df9223c29,https://upload.wikimedia.org/wikipedia/commons/3/35/New_Mosque_-_panoramio.jpg,103191,http://commons.wikimedia.org/wiki/Category:New_Mosque_(Istanbul),mosque,mosque,human-made,New Mosque (Istanbul)
1e3d82caaa3f4a37,https://upload.wikimedia.org/wikipedia/commons/9/9d/Mussenden_Temple_-_geograph.org.uk_-_51535.jpg,121221,http://commons.wikimedia.org/wiki/Category:Mussenden_Temple,temple,,,Mussenden Temple
0c011f9d7870a4cb,https://upload.wikimedia.org/wikipedia/commons/c/cb/Taubertalradweg_zwischen_Dittigheim_und_Distelhausen_-_1.jpg,94609,http://commons.wikimedia.org/wiki/Category:Distelhausen,Ortsteil,city,human-made,Distelhausen
d4e99f7771492492,http://upload.wikimedia.org/wikipedia/commons/0/01/Ambler%27s_Texaco_Gas_Station15.JPG,18343,http://commons.wikimedia.org/wiki/Category:Ambler's_Texaco_Gas_Station,gas station,,,Ambler's Texaco Gas Station
ad387fe755ec3893,https://upload.wikimedia.org/wikipedia/commons/2/29/Bragebacken_SE.jpg,105622,http://commons.wikimedia.org/wiki/Category:Slottsskogen,urban park,parks,natural,Slottsskogen
12be2dcb73d977c0,https://upload.wikimedia.org/wikipedia/commons/0/0d/Hippodrome_de_Saint-Jean-des-Pr%C3%A9s_19.JPG,40347,http://commons.wikimedia.org/wiki/Category:Hippodrome_de_Saint-Jean-des-Pr%C3%A9s,horse racing venue,sports venue,human-made,Hippodrome de Saint-Jean-des-Prés
179ec6a41e497108,https://upload.wikimedia.org/wikipedia/commons/a/a3/Sand_in_Taufers_Neves-Sausee_Berge_am_See_4.jpg,150899,http://commons.wikimedia.org/wiki/Category:Neves-Stausee,lake,lake,natural,Neves-Stausee
3af12ddd3e352395,https://upload.wikimedia.org/wikipedia/commons/8/8a/Seoul_Racecourse_Members_hall.jpg,168536,http://commons.wikimedia.org/wiki/Category:Seoul_Racecourse,sports venue,sports venue,human-made,Seoul Racecourse
e23070471a0ae936,https://upload.wikimedia.org/wikipedia/commons/5/5f/Li%C3%A8ge%2C_Palais_des_Princes-%C3%A9v%C3%AAques01.jpg,46442,http://commons.wikimedia.org/wiki/Category:Palais_des_Princes-Ev%C3%AAques_de_Li%C3%A8ge,palace,palace,human-made,Palais des Princes-Evêques de Liège
3583681941709483,https://upload.wikimedia.org/wikipedia/commons/0/09/Museum_of_jewish_heritage2.jpg,62366,http://commons.wikimedia.org/wiki/Category:Museum_of_Jewish_Heritage,museum,museum,human-made,Museum of Jewish Heritage
bfd89a2232783151,https://upload.wikimedia.org/wikipedia/commons/a/a5/Thera_847_00%2C_Greece_-_panoramio_%284%29.jpg,154161,http://commons.wikimedia.org/wiki/Category:Santorini_Cable_Car,aerial tramway,rail transportation,human-made,Santorini Cable Car
e1232cd472b61b74,https://upload.wikimedia.org/wikipedia/commons/5/5e/Seraincourt_%2895%29%2C_%C3%A9glise_Saint-Sulpice%2C_vue_depuis_le_sud_1.jpg,187455,http://commons.wikimedia.org/wiki/Category:%C3%89glise_Saint-Sulpice_de_Seraincourt,church building,church,human-made,Église Saint-Sulpice de Seraincourt
47e3d38729137b58,https://upload.wikimedia.org/wikipedia/commons/a/a7/Ajdovska_deklica_in_the_center_of_the_photo.JPG,176896,http://commons.wikimedia.org/wiki/Category:Prisojnik,mountain,mountain,natural,Prisojnik
70fad447fbb2dba6,https://upload.wikimedia.org/wikipedia/commons/e/e3/Leto-depo.jpg,163770,http://commons.wikimedia.org/wiki/Category:M%C3%ADstodr%C5%BEitelsk%C3%BD_letohr%C3%A1dek,hunting lodge,,,Místodržitelský letohrádek
e966cf90250ecf6d,https://upload.wikimedia.org/wikipedia/commons/4/4f/Vaques_entre_el_Costabona_i_la_Collada_Fonda_P1290497.jpg,157713,http://commons.wikimedia.org/wiki/Category:Costabona,mountain,mountain,natural,Costabona
da6fc629450b766e,http://upload.wikimedia.org/wikipedia/commons/8/82/Museum_Center_Thracian_Art_in_the_Eastern_Rhodopes_2011_PD_28.JPG,111155,http://commons.wikimedia.org/wiki/Category:Museum_Thracian_Art_in_the_Eastern_Rhodopes,tomb,cemetery,human-made,Museum Thracian Art in the Eastern Rhodopes
6b6f33077e2e11ac,https://upload.wikimedia.org/wikipedia/commons/f/f5/Yuan_Shikai_Mausoleum_-_%E8%A2%81%E6%9E%97_%285067182304%29.jpg,92185,http://commons.wikimedia.org/wiki/Category:Tomb_of_Yuan_Shikai,cemetery,cemetery,human-made,Tomb of Yuan Shikai
63668f7b6a354e2a,https://upload.wikimedia.org/wikipedia/commons/0/01/Nef_de_l%27%C3%A9glise_saint_F%C3%A9rr%C3%A9ol.%C3%A0_Saint-Fargeau.jpg,202075,http://commons.wikimedia.org/wiki/Category:%C3%89glise_Saint-Ferr%C3%A9ol_de_Saint-Fargeau,church building,church,human-made,Église Saint-Ferréol de Saint-Fargeau
3be8c789fdb1defd,https://upload.wikimedia.org/wikipedia/commons/1/1c/Staufenspitze_1465m_-_panoramio.jpg,137867,http://commons.wikimedia.org/wiki/Category:Staufen_(Bregenzerwaldgebirge),mountain,mountain,natural,Staufen (Bregenzerwaldgebirge)
77fba73e3c585263,https://upload.wikimedia.org/wikipedia/commons/9/94/Via_alfani%2C_opificio%2C_poortale_di_ingresso_al_museo.JPG,136898,http://commons.wikimedia.org/wiki/Category:Opificio_delle_pietre_dure,museum,museum,human-made,Opificio delle pietre dure
dbcdd09db45fc193,https://upload.wikimedia.org/wikipedia/commons/4/40/Beograd_Kraljev_dvor_na_Dedinju_3.jpg,94059,http://commons.wikimedia.org/wiki/Category:Royal_Palace_(Belgrade),royal palace,palace,human-made,Royal Palace (Belgrade)
20ac040c91a2de4d,https://upload.wikimedia.org/wikipedia/commons/6/6e/Eglise_Saint-Leon_de_Westmount_01.jpg,18579,http://commons.wikimedia.org/wiki/Category:%C3%89glise_Saint-L%C3%A9on_de_Westmount,church building,church,human-made,Église Saint-Léon de Westmount
288215a7952fdd48,https://upload.wikimedia.org/wikipedia/commons/3/38/Cane_Ridge_Grounds_P6200060.JPG,137039,http://commons.wikimedia.org/wiki/Category:Cane_Ridge_Meeting_House,church building,church,human-made,Cane Ridge Meeting House
083b4c2701066192,https://upload.wikimedia.org/wikipedia/commons/2/2c/Jokiranta%2CPorvoo_-_panoramio_-_jampe.jpg,154833,http://commons.wikimedia.org/wiki/Category:Porvoonjoki,river,river,natural,Porvoonjoki
f49bebc9d9c26b95,http://upload.wikimedia.org/wikipedia/commons/1/13/Cauvigny_%2860%29%2C_%C3%A9glise_Saint-Martin%2C_porche.JPG,130583,http://commons.wikimedia.org/wiki/Category:%C3%89glise_Saint-Martin_de_Cauvigny,church building,church,human-made,Église Saint-Martin de Cauvigny
c1f4498968ad3831,https://upload.wikimedia.org/wikipedia/commons/0/00/Livorno_Benetti_shipyard_04_%40chesi.JPG,176778,http://commons.wikimedia.org/wiki/Category:Fanale_di_Livorno,lighthouse,lighthouse,human-made,Fanale di Livorno
ce4b6e28ede438cb,https://upload.wikimedia.org/wikipedia/commons/8/81/The_great_ginkgo_tree_of_Kokubun-ji_%2811273561396%29.jpg,22009,http://commons.wikimedia.org/wiki/Category:Hida-kokubunji,Buddhist temple,buddhist temple,human-made,Hida-kokubunji
0f44d2471c4ccd09,http://upload.wikimedia.org/wikipedia/commons/6/6b/Pont_dels_Escalls_%281%29.JPG,30901,http://commons.wikimedia.org/wiki/Category:Pont_dels_Escalls,bridge,bridge,human-made,Pont dels Escalls
f589f02c9dc8ed2f,https://upload.wikimedia.org/wikipedia/commons/6/6b/Murano_Faro_R01.jpg,162199,http://commons.wikimedia.org/wiki/Category:Murano_lighthouse,lighthouse,lighthouse,human-made,Murano lighthouse
88b38108f2248644,https://upload.wikimedia.org/wikipedia/commons/f/f9/0_Grand-Bigard_-_Ch%C3%A2teau_%281%29.jpg,82247,http://commons.wikimedia.org/wiki/Category:Groot-Bijgaarden_castle,château,castle / fort,human-made,Groot-Bijgaarden castle
ee212e0b663a2351,https://upload.wikimedia.org/wikipedia/commons/2/24/Hoejslev%2810a%29Vaabenhus%2C_kiste_og_kisteplade.JPG,21127,http://commons.wikimedia.org/wiki/Category:H%C3%B8jslev_Kirke,church building,church,human-made,Højslev Kirke
9159752397eb5492,https://upload.wikimedia.org/wikipedia/commons/d/dd/El_Costabona_des_del_sud_P1290420.jpg,157713,http://commons.wikimedia.org/wiki/Category:Costabona,mountain,mountain,natural,Costabona
8930fef879f19703,https://upload.wikimedia.org/wikipedia/commons/3/3b/La_Oliva_El_Cotillo_-_Castillo_de_El_Tost%C3%B3n_06_ies.jpg,79211,http://commons.wikimedia.org/wiki/Category:Castillo_de_El_Tost%C3%B3n,monument,,,Castillo de El Tostón
f80596c171013974,https://upload.wikimedia.org/wikipedia/commons/2/2f/Poli%C4%8Dka-kostel2015h.jpg,160972,http://commons.wikimedia.org/wiki/Category:Church_of_Saint_James_the_Greater_in_Poli%C4%8Dka,church building,church,human-made,Church of Saint James the Greater in Polička
bb164d6531976cd4,https://upload.wikimedia.org/wikipedia/commons/0/03/%E5%85%A7%E5%9E%B5%EF%BD%9C%E5%A1%94%E5%85%AC%E5%A1%94%E5%A9%86_01.jpg,42976,http://commons.wikimedia.org/wiki/Category:Penghu_County,county of Taiwan,,,Penghu County
68fc7c4beba6d7c3,https://upload.wikimedia.org/wikipedia/commons/a/af/DW-Laurentiuskirche3.jpg,105633,http://commons.wikimedia.org/wiki/Category:Saints_Mary_and_Lawrence_Church_(Dippoldiswalde),church building,church,human-made,Saints Mary and Lawrence Church (Dippoldiswalde)
3841245678c8d68a,https://upload.wikimedia.org/wikipedia/commons/5/52/FerraraComunale1.jpg,135509,http://commons.wikimedia.org/wiki/Category:Teatro_comunale_(Ferrara),opera house,theatre,human-made,Teatro comunale (Ferrara)
3d49b03985db1e98,http://upload.wikimedia.org/wikipedia/commons/d/df/Landshut%2C_der_n%C3%B6rdliche_Teil_der_Altstadt_mit_der_Heilig-Geist-Kirche.jpg,90442,http://commons.wikimedia.org/wiki/Category:Heilig-Geist-Kirche_(Landshut),church building,church,human-made,Heilig-Geist-Kirche (Landshut)
5f3bc8d192529651,http://upload.wikimedia.org/wikipedia/commons/b/b1/HartfordCapitol1.JPG,153742,http://commons.wikimedia.org/wiki/Category:Connecticut_State_Capitol,capitol building,,,Connecticut State Capitol
d4f54cb5863f3249,https://upload.wikimedia.org/wikipedia/commons/2/2d/2015-08-26_Tombstone_Territorial_Park_1872.jpg,43293,http://commons.wikimedia.org/wiki/Category:Ogilvie_Mountains,mountain range,mountain,natural,Ogilvie Mountains
5709d4de01aa18f1,https://upload.wikimedia.org/wikipedia/commons/8/82/Esgl%C3%A9sia_de_Santa_Maria_d%27All_%28Is%C3%B2vol%29_-_1.jpg,135237,http://commons.wikimedia.org/wiki/Category:Santa_Maria_de_All,parish church,church,human-made,Santa Maria de All
240d865d2a033fd9,https://upload.wikimedia.org/wikipedia/commons/5/53/Eglise_Notre-Dame.jpg,117632,http://commons.wikimedia.org/wiki/Category:%C3%89glise_Notre-Dame_de_Bordeaux,church building,church,human-made,Église Notre-Dame de Bordeaux
dadb1bc5d6820544,https://upload.wikimedia.org/wikipedia/commons/3/32/Biblioteca_Popular_del_Paran%C3%A1_-_Interior_04.jpg,109711,http://commons.wikimedia.org/wiki/Category:Biblioteca_Popular_del_Paran%C3%A1,library,library,human-made,Biblioteca Popular del Paraná
65154af5e1469efe,https://upload.wikimedia.org/wikipedia/commons/5/51/163_boulevard_Malesherbes.JPG,106718,http://commons.wikimedia.org/wiki/Category:Boulevard_Malesherbes_(Paris),boulevard,road,human-made,Boulevard Malesherbes (Paris)
b950738986485846,https://upload.wikimedia.org/wikipedia/commons/2/21/%D0%A1%D0%B0%D0%BD%D0%B4%D1%83%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B5_%D0%B1%D0%B0%D0%BD%D0%B8._%D0%98%D0%BD%D1%82%D0%B5%D1%80%D1%8C%D0%B5%D1%80_03.JPG,160939,http://commons.wikimedia.org/wiki/Category:Sanduny,public bath,bath,human-made,Sanduny
226df629833b52aa,http://upload.wikimedia.org/wikipedia/commons/1/14/B%C3%B6ssow_Dorfkirche_Dachgeb%C3%A4lk_2509.JPG,37137,http://commons.wikimedia.org/wiki/Category:Church_in_B%C3%B6ssow,church building,church,human-made,Church in Bössow
4700eca4e43c7b66,http://upload.wikimedia.org/wikipedia/commons/a/aa/Kerk_naar_het_zuid-oosten_-_Roden_-_20188797_-_RCE.jpg,127951,"http://commons.wikimedia.org/wiki/Category:Catharinakerk,_Roden",church building,church,human-made,"Catharinakerk, Roden"
9e7beac28e6b6466,https://upload.wikimedia.org/wikipedia/commons/3/39/Georgetown_Lake%2C_Granite_County%2C_Montana_May_2017_21.jpg,116087,http://commons.wikimedia.org/wiki/Category:Georgetown_Lake_(Montana),reservoir,lake,natural,Georgetown Lake (Montana)
a5bdc99bfa7344d9,https://upload.wikimedia.org/wikipedia/commons/9/9e/N%C3%B6rdliches_Turmportal_Dom_RZ_037.JPG,195475,http://commons.wikimedia.org/wiki/Category:Ratzeburger_Dom,Lutheran cathedral,church,human-made,Ratzeburger Dom
29b507d69cbd1c32,https://upload.wikimedia.org/wikipedia/commons/5/5b/Frauenkirche_-_Beilngries_07.JPG,34784,http://commons.wikimedia.org/wiki/Category:Frauenkirche_(Beilngries),church building,church,human-made,Frauenkirche (Beilngries)
3bfc8ef2dd00f2b3,https://upload.wikimedia.org/wikipedia/commons/7/79/Museo_Solari_4.jpg,188437,http://commons.wikimedia.org/wiki/Category:Museo_Luis_Alberto_Solari,art museum,museum,human-made,Museo Luis Alberto Solari
fb88b85ff0c77059,http://upload.wikimedia.org/wikipedia/commons/6/64/Schwerin_Schelfkirche_2011-11-13_048.JPG,123955,http://commons.wikimedia.org/wiki/Category:Schelfkirche_(Schwerin),church building,church,human-made,Schelfkirche (Schwerin)
28d75217691db165,https://upload.wikimedia.org/wikipedia/commons/8/81/C5_Road_-_Kalayaan_elevated_U-turn_%28Makati%29%282018-06-04%29.jpg,161135,http://commons.wikimedia.org/wiki/Category:Circumferential_Road_5,road,road,human-made,Circumferential Road 5
db340027418df221,https://upload.wikimedia.org/wikipedia/commons/2/2e/Sk%C3%B6nsmons_kyrka_05.JPG,161596,http://commons.wikimedia.org/wiki/Category:Sk%C3%B6nsmons_kyrka,church building,church,human-made,Skönsmons kyrka
f8cad55c4a94bf27,https://upload.wikimedia.org/wikipedia/commons/6/66/Withington%2C_fire_station_-_geograph.org.uk_-_1137837.jpg,55073,"http://commons.wikimedia.org/wiki/Category:Withington,_Manchester",human settlement,settlement,human-made,"Withington, Manchester"
ec013071de1f7c0c,https://upload.wikimedia.org/wikipedia/commons/f/fb/Smallford%2C_Station_Road_bridge_-_geograph.org.uk_-_1373506.jpg,185275,http://commons.wikimedia.org/wiki/Category:Alban_Way,bike path,road,human-made,Alban Way
a9c6be0c9c587449,https://upload.wikimedia.org/wikipedia/commons/1/1d/Road_in_Ikei_Island.JPG,163122,http://commons.wikimedia.org/wiki/Category:Ikei_Island,island,island,natural,Ikei Island
2fe9bf562e811c61,https://upload.wikimedia.org/wikipedia/commons/7/76/La_Cartuja_de_Jerez_%28Jerez_de_la_Frontera%29_-_002_%2830408015700%29.jpg,110632,"http://commons.wikimedia.org/wiki/Category:Cartuja_of_Nuestra_Se%C3%B1ora_de_la_Defensi%C3%B3n,_Jerez_de_la_Frontera",Carthusian monastery (1476–1835),monastery,human-made,"Cartuja of Nuestra Señora de la Defensión, Jerez de la Frontera"
55ee766f48c0bf9a,https://upload.wikimedia.org/wikipedia/commons/8/83/%E5%85%A7%E6%B9%96%E5%9C%93%E8%A6%BA%E5%AF%BA54.jpg,153909,http://commons.wikimedia.org/wiki/Category:Neihu_Yuanjue_Temple,Buddhist temple,buddhist temple,human-made,Neihu Yuanjue Temple
d52bf67b4684063b,https://upload.wikimedia.org/wikipedia/commons/6/6c/Ruines_du_ch%C3%A2teau_de_Ferrette_%282%29.jpg,148121,http://commons.wikimedia.org/wiki/Category:Ch%C3%A2teau_de_Ferrette,castle,castle / fort,human-made,Château de Ferrette
7941cab2b3650bbf,https://upload.wikimedia.org/wikipedia/commons/5/58/Overzicht_op_een_deel_van_de_Hervormde_kerk_-_Roden_-_20420129_-_RCE.jpg,127951,"http://commons.wikimedia.org/wiki/Category:Catharinakerk,_Roden",church building,church,human-made,"Catharinakerk, Roden"
05150de841fdb7a7,https://upload.wikimedia.org/wikipedia/commons/c/c5/K%C5%91szeg_templom.jpg,168798,http://commons.wikimedia.org/wiki/Category:Sacred_Heart_Church_in_K%C5%91szeg,parish church,church,human-made,Sacred Heart Church in Kőszeg
0c1afffed03beb4b,https://upload.wikimedia.org/wikipedia/commons/0/02/Graf_Simon_VI.jpg,82352,http://commons.wikimedia.org/wiki/Category:Schloss_Detmold,château,castle / fort,human-made,Schloss Detmold
6bf39c119651a2ed,https://upload.wikimedia.org/wikipedia/commons/6/6e/Strand_on_the_Green_-_geograph.org.uk_-_1230466.jpg,192929,http://commons.wikimedia.org/wiki/Category:Strand-on-the-Green,area of London,city,human-made,Strand-on-the-Green
c5870b18eea39f1b,https://upload.wikimedia.org/wikipedia/commons/7/71/McIntosh_Sugarworks%2C_Camden_County%2C_GA%2C_US_%2802%29.jpg,199320,http://commons.wikimedia.org/wiki/Category:John_Houstoun_McIntosh_Sugarhouse,sugarcane mill,,,John Houstoun McIntosh Sugarhouse
04e251a6ecfdd77f,https://upload.wikimedia.org/wikipedia/commons/3/38/Meinstockheim_St._Jakob_005.jpg,100801,http://commons.wikimedia.org/wiki/Category:Mainstockheim_St._Jakob,church building,church,human-made,Mainstockheim St. Jakob
634992144781d08e,http://upload.wikimedia.org/wikipedia/commons/a/a6/Pierrequivire1.png,183844,http://commons.wikimedia.org/wiki/Category:Abbaye_de_la_Pierre-qui-Vire,abbey,church,human-made,Abbaye de la Pierre-qui-Vire
2acaf273ceef6c0d,https://upload.wikimedia.org/wikipedia/commons/5/58/Chaozhou_Guangji_Qiao_2013.10.26_15-35-24.jpg,129492,http://commons.wikimedia.org/wiki/Category:Guangji_Bridge_(Chaozhou),footbridge,bridge,human-made,Guangji Bridge (Chaozhou)
584392176c9bc033,https://upload.wikimedia.org/wikipedia/commons/3/37/Apostles_North_Wall.jpg,57379,"http://commons.wikimedia.org/wiki/Category:Cathedral_of_the_Immaculate_Conception_(Saint_John,_New_Brunswick)",cathedral,church,human-made,"Cathedral of the Immaculate Conception (Saint John, New Brunswick)"
